CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0137,อุปกรณ์ดอกเร้าเตอร์ Endmill HSSCo8 D6-6-15-60-4F,,คมการช่าง จำกัด,490.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0138,อุปกรณ์ดอกเร้าเตอร์ Endmill HSSCo8 D10-10-25-80-4F,,คมการช่าง จำกัด,570.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0139,ลิ้นปืน F-30 ,,ดี.เค.ค้าไม้ แอนด์ ฮาร์ดแวร์,120.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0140,ลิ้นปืนแท้ 1022J,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0141,ลิ้นปืนแท้ P622,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0142,ข้อต่อ 4 ทาง ,,,,,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0143,ข้อต่อ 5 ทาง,,,,,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0144,เข็มขัดรัดท่อ ใหญ่ (19-25mm),,,,,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0145,เข็มขัดรัดท่อ กลาง (10-16mm),,,,,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0146,คอปเปอร์ SH-30,,,,,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0147,คอปเปอร์ SH-20,,,,,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0148,ข้อต่อคอปเปอร์ PH-30,,,,,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0149,ข้อต่อคอปเปอร์ PH-20,,,,,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0150,"อุปกรณ์ดอกสว่าน--เจาะไม้ 1/4""",,,,,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0151,"อุปกรณ์ดอกสว่าน--เจาะไม้ 5/16""",,,,,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0152,"อุปกรณ์ดอกสว่าน--เจาะไม้ 1/2""",,,,,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0153,อุปกรณ์ดอกเจาะไม้ -12mm D-00620,,,,,,,,,,,,,,,,,,,,,,
